VERSI,SEKSYEN,MSIC 2025,MALAY DESCRIPTION FOR MSIC 2025,ENGLISH DESCRIPTION FOR MSIC 2025,SEKSYEN,MSIC 2008,MALAY DESCRIPTION FOR MSIC 2008,ENGLISH DESCRIPTION FOR MSIC 2008
2025,R,87209,Aktiviti rumah penjagaan lain untuk penyakit mental t.t.t.l.,Others residential care activities for mental illness n.e.c.,Q,87209,Aktiviti rumah penjagaan lain untuk orang terencat akal t.t.t.l.,Others residential care activities for mental retardation n.e.c.
2025,R,87301,Aktiviti rumah penjagaan untuk individu yang lebih tua,Residential care activities for older persons,Q,87300,Aktiviti rumah penjagaan untuk orang tua dan orang kurang upaya,Residential care activities for the elderly and disabled
2025,R,87302,Aktiviti rumah penjagaan untuk individu dengan kecacatan fizikal,Residential care activities for persons with physical disabilities,Q,87300,Aktiviti rumah penjagaan untuk orang tua dan orang kurang upaya,Residential care activities for the elderly and disabled
2025,R,87991,Rumah anak yatim,Orphanages,Q,87901,Rumah anak yatim,Orphanages
2025,R,87992,Perkhidmatan rumah kebajikan,Welfare homes services,Q,87902,Perkhidmatan rumah kebajikan,Welfare homes services
2025,R,87999,Aktiviti rumah penjagaan lain t.t.t.l.,Other residential care activities n.e.c.,Q,87909,Aktiviti rumah penjagaan lain t.t.t.l.,Other residential care activities n.e.c.
2025,R,88101,Aktiviti penjagaan harian untuk orang tua atau orang kelainan upaya,Day-care activities for older persons or persons with disabilities,Q,88101,Aktiviti penjagaan harian untuk orang tua atau orang dewasa yang cacat,Day-care activities for the elderly or for handicapped adults
2025,R,88109,Aktiviti kerja sosial lain tanpa penginapan untuk orang tua atau orang kelainan upaya,Others social work activities without accommodation for older persons or persons with disabilities,Q,88109,Aktiviti kerja sosial lain tanpa penginapan untuk orang tua dan orang kurang upaya,Others social work activities without accommodation for the elderly and disabled
2025,R,88901,Perkhidmatan kaunseling,Counselling service,Q,88901,Perkhidmatan kaunseling(2),Counselling service consumer credit and debt counselling
2025,R,88902,Aktiviti penjagaan harian kanak-kanak,Child day-care activities,Q,88902,Aktiviti penjagaan harian kanak-kanak(3),Child day-care activities (a) nurseries only <br>(b) for handicapped children
2025,R,88909,Aktiviti kerja sosial lain tanpa penginapan t.t.t.l.,Other social work activities without accommodation n.e.c.,Q,88909,Aktiviti kerja sosial lain tanpa penginapan t.t.t.l.(4),"Other social work activities without accommodation n.e.c. (a) international disaster or conflict refugee services include activities for disaster victims, refugees, immigrants, including temporary or extended shelter for them <br>(b) adoption activities, activities for the prevention of cruelty to children and others <br>(c) alcoholics anonymous society operations <br>(d) voluntary welfare services for the collection allocation of funds for welfare purposes <br>(e) service provide by youth associations <br>(f) other services provided by membership organizations n.e.c."
,R,86910,"Aktiviti perkhidmatan perantaraan untuk perkhidmatan perubatan, pergigian dan kesihatan kemanusiaan yang lain","Intermediation service activities for medical, dental, and other human health services",Q,n.a.,n.a.,n.a.
,R,87910,Aktiviti perkhidmatan perantaraan untuk rumah penjagaan lain,Intermediation service activities for residential care activities,Q,n.a.,n.a.,n.a.
2025,S,90201,Pementasan secara langsung,Live stage productions,R,90001,"Perkhidmatan penerbit teater, penyanyi kumpulan pancaragam dan hiburan orkestra(2)","Theatrical producer, singer group band and orchestra entertainment services circuses and individual artists"
2025,S,90202,Aktiviti pempengaruh media sosial (influencers) yang muncul dalam vlog,Activities influencers appearing in vlogs,R,90001,"Perkhidmatan penerbit teater, penyanyi kumpulan pancaragam dan hiburan orkestra(2)","Theatrical producer, singer group band and orchestra entertainment services circuses and individual artists"
2025,S,90310,Operasi kemudahan dan tapak seni,Operation of arts facilities and sites,R,90002,Operasi dewan konsert dan teater serta kemudahan kesenian lain(3),"Operation of concert and theatre halls and other arts facilities related activities e.g. the operation of scenery and backdrops, lighting and sound equipment, ticket agencies, concert and theatre halls and other facilities and the design of scenery and lighting (a) Renting of space in theatres, etc see 68102 <br>(b) Agency and casting activities, see 78100 <br> (c) Casting activities (motion pictures, television or theatre productions, recording studios), see 78100"
2025,S,90121,Aktiviti artis bebas,Independent artists activities,R,90003,"Aktiviti pemahat, pelukis, kartunis, pengukir, penggores","Activities of sculptors, painters, cartoonists, engravers, etchers"
2025,S,90112,Aktiviti gubahan muzik,Musical composition activities,R,90004,"Aktiviti penulis perseorangan, untuk semua subjek(1)","Activities of individual writers, for all subjects (a) fictional writing, technical writing, etc. <br> (b) activities of author of scientific and technical books <br> (c) activities of independent authors"
2025,S,90111,Aktiviti penciptaan sastera,Literary creation activities,R,90004,"Aktiviti penulis perseorangan, untuk semua subjek(1)","Activities of individual writers, for all subjects (a) fictional writing, technical writing, etc. <br> (b) activities of author of scientific and technical books <br> (c) activities of independent authors"
2025,S,90111,Aktiviti penciptaan sastera,Literary creation activities,R,90005,Aktiviti jurnalis bebas,Activities of independent journalists
2025,S,91300,"Pemeliharaan, pemulihan dan aktiviti sokongan lain bagi warisan budaya","Conservation, restoration and other support activities for cultural heritage",R,90006,Pembaikan hasil kesenian seperti lukisan,Restoring of works of art such as painting
2025,S,90390,Aktiviti sokongan lain kepada penciptaan seni dan seni persembahan,Other support activities to arts creation and performing arts,R,90007,"Aktiviti penerbit atau pengusaha seni persembahan secara langsung, dengan atau tanpa kemudahan","Activities of producers or entrepreneurs of arts live events, with or without facilities"
2025,S,91300,"Pemeliharaan, pemulihan dan aktiviti sokongan lain bagi warisan budaya","Conservation, restoration and other support activities for cultural heritage",R,90009,"Aktiviti kesenian, hiburan dan kreatif t.t.t.l.","Creative, arts and entertainment activities n.e.c."
2025,S,90390,Aktiviti sokongan lain kepada penciptaan seni dan seni persembahan,Other support activities to arts creation and performing arts,R,90009,"Aktiviti kesenian, hiburan dan kreatif t.t.t.l.","Creative, arts and entertainment activities n.e.c."
2025,S,90122,Penciptaan seni visual dalam bentuk digital,Digital forms of visual arts creation,R,90009,"Aktiviti kesenian, hiburan dan kreatif t.t.t.l.","Creative, arts and entertainment activities n.e.c."
2025,S,90123,Penciptaan seni yang menggunakan pemasangan cahaya,Creation of art featuring light installations,R,90009,"Aktiviti kesenian, hiburan dan kreatif t.t.t.l.","Creative, arts and entertainment activities n.e.c."
2025,S,90130,Aktiviti penciptaan seni lain,Other arts creation activities,R,90009,"Aktiviti kesenian, hiburan dan kreatif t.t.t.l.","Creative, arts and entertainment activities n.e.c."
2025,S,90209,Aktiviti seni persembahan t.t.t.l.,Activities of performing arts n.e.c.,R,90009,"Aktiviti kesenian, hiburan dan kreatif t.t.t.l.","Creative, arts and entertainment activities n.e.c."
2025,S,91110,Aktiviti perpustakaan,Library activities,R,91011,Aktiviti dokumentasi dan maklumat bagi semua jenis perpustakaan,Documentation and information activities of libraries of all kinds
2025,S,91120,Aktiviti arkib,Archives activities,R,91012,Penyimpanan foto perpustakaan dan perkhidmatan,Stock photo libraries and services
2025,S,91210,Aktiviti muzium dan koleksi,Museum and collection activities,R,91021,Operasi semua jenis muzium(3),"Operation of museums of all kinds e.g. art museums, museums of jewellery, furniture, costumes, ceramics, silverware, etc., natural history and science museums, technological museums, historical museums including military museums and historic houses and all kinds of other specialized museums"
2025,S,91220,Aktiviti tapak bersejarah dan monumen,Historical site and monument activities,R,91022,Operasi tapak dan bangunan bersejarah(4),Operation of historical sites and buildings the preservation of historical sites and buildings
2025,S,91410,Aktiviti taman botani dan taman zoologi,Botanical and zoological garden activities,R,91031,Operasi taman botani dan zoologi,Operation of botanical and zoological gardens
2025,S,91420,Aktiviti rizab semula jadi,Nature reserve activities,R,91032,"Operasi rizab semula jadi, termasuk pemeliharaan hidupan liar","Operation of nature reserves, including wildlife preservation"
2025,S,92000,Aktiviti perjudian dan pertaruhan,Gambling and betting activities,R,92000,Aktiviti perjudian dan pertaruhan,Gambling and betting activities
2025,S,93111,"Arena sukan, gelanggang, trek dan padang stadium","Sport arena, court, track and field stadium",R,93111,"Bola sepak, hoki, kriket, besbol, badminton, futsal, paintball","Football, hockey, cricket, baseball, badminton, futsal, paintball"
2025,S,93112,Litar perlumbaan untuk kenderaan bermotor,Racetracks for auto,R,93112,Litar perlumbaan untuk kenderaan bermotor (2),"Racetracks for auto racetrack for dog, horse races"
2025,S,93113,Taman ekuestrian,Equestrian park,R,93113,Kelab ekuestrian,Equestrian clubs
2025,S,93114,Kolam renang dan arena luncur ais,Swimming pools and ice-skating arenas,R,93114,"Stadium dan kolam renang, arena luncur ais","Swimming pools and stadiums, ice-skating arenas"
2025,S,93111,"Arena sukan, gelanggang, trek dan padang stadium","Sport arena, court, track and field stadium",R,93115,Padang stadium dan balapan,Track and field stadium
2025,S,93116,Padang golf,Golf courses,R,93116,Padang golf,Golf courses
2025,S,93117,Pusat boling,Bowling centre,R,93117,Pusat boling,Bowling centre
,S,93118,Pusat kecergasan,Fitness centres,R,93118,Pusat kesihatan,Fitness centres
,S,93115,Pusat snuker dan biliard,Snooker and billiard centre,R,93119,Penganjuran dan operasi acara sukan dalam dan luar bangunan untuk profesional atau amatur oleh organisasi dengan kemudahan sukan sendiri(3),Organization and operation of outdoor or indoor sports events for professionals or amateurs by organizations with own facilities (a) managing and providing the staff to operate these facilities <br>(b) snooker centres
